10459,species,"Ramphastos brevis","Choco Toucan","",2,Colombia,"Valle del Cauca",3.843527,-76.793252,2022-07-11,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1477317226,Manacus2022_
10459,species,"Ramphastos brevis","Choco Toucan","",2,Colombia,"Valle del Cauca",3.843527,-76.793252,2022-07-11,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1477707232,""
10459,species,"Ramphastos brevis","Choco Toucan","",2,Colombia,"Valle del Cauca",3.8486402,-76.787372,2022-07-24,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507154724,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Eamon; Valentina; and Victor. List from ~230 meters elevation at the road to ~500 meters at the clearing where we ended the list."
10459,species,"Ramphastos brevis","Choco Toucan","",2,Colombia,"Valle del Cauca",3.8486402,-76.787372,2022-07-24,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1485972540,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Eamon; Valentina; and Victor. List from ~230 meters elevation at the road to ~500 meters at the clearing where we ended the list."
10459,species,"Ramphastos brevis","Choco Toucan","",3,Colombia,"Valle del Cauca",3.8687749,-76.8317861,2022-07-23,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1484899395,""
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",1,Colombia,"Valle del Cauca",3.838691,-76.793691,2022-07-11,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1477638591,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Started list at highway next to the Estadero Popamamba and sede of the consejo for the surrounding communities. We then walked west and crossed the river on the hanging foot bridge to Vereda El Salto--Km 47. We then birded along the railroad tracks parallel to the river. We then walked back to the highway; walked north along highway; and ended the list near Quebrada Pericos. With Sebastian and Maira."
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",1,Colombia,"Valle del Cauca",3.838691,-76.793691,2022-07-11,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1497533003,""
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",1,Colombia,"Valle del Cauca",3.843161,-76.791175,2022-07-11,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1477544517,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Diego; Maira; and Sebastian."
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",1,Colombia,"Valle del Cauca",3.843527,-76.793252,2022-07-11,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1477317218,Manacus2022_
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",1,Colombia,"Valle del Cauca",3.843527,-76.793252,2022-07-11,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1477707224,""
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",1,Colombia,"Valle del Cauca",3.8444195,-76.7937751,2022-07-10,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1477526851,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Point count from balcony next to our rooms at Los Tubos overlooking the river. With Diego and Maira."
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",1,Colombia,"Valle del Cauca",3.8444195,-76.7937751,2022-07-10,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498854683,"Manacus2022_Point count from balcony next to our rooms at Los Tubos overlooking the river. With Diego and Maira."
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",1,Colombia,"Valle del Cauca",3.84442,-76.793789,2022-07-22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1486642434,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birding the balcony and around the hotel with Andre and Sebastian."
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",1,Colombia,"Valle del Cauca",3.84442,-76.793789,2022-07-22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1486652236,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Birding the balcony and around the hotel with Andre and Sebastian."
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",1,Colombia,"Valle del Cauca",3.84442,-76.793789,2022-07-22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1486863337,""
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",1,Colombia,"Valle del Cauca",3.858254,-76.806882,2022-07-25,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507564759,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. From edge of the town (3.85825; -76.80688) of Triana up to the wooden observation platform near second cell tower (~565 meters elevation; 3.85487; -76.81732). Very steep hike up through nice secondary/logged forest. With Eamon and guide Gustavo (from Triana). Light rain on and off."
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",1,Colombia,"Valle del Cauca",3.858254,-76.806882,2022-07-25,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1485978562,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. From edge of the town (3.85825; -76.80688) of Triana up to the wooden observation platform near second cell tower (~565 meters elevation; 3.85487; -76.81732). Very steep hike up through nice secondary/logged forest. With Eamon and guide Gustavo (from Triana). Light rain on and off."
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",2,Colombia,"Valle del Cauca",3.8383471,-76.8975967,2022-07-26,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1486643812,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birds seen as we walked through town from the brujita stop to the entrance of the reserve.  With Andre; Sebastian; and Yenifer"
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",2,Colombia,"Valle del Cauca",3.8383471,-76.8975967,2022-07-26,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1501230216,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birds seen as we walked through town from the brujita stop to the entrance of the reserve.  With Andre; Sebastian; and Yenifer"
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",2,Colombia,"Valle del Cauca",3.8383471,-76.8975967,2022-07-26,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1500880689,""
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",2,Colombia,"Valle del Cauca",3.8444195,-76.7937751,2022-07-10,obsr169881,1,URN:CornellLabOfOrnithology:EBIRD:OBS1477525972,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Diego Cueva; Maira Holguín; and Sebastian Pérez-Peña. Stationary count from the balcony next to our rooms overlooking the river. A large; fruiting Cecropia was drawing in a steady stream of frugivores."
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",2,Colombia,"Valle del Cauca",3.8444195,-76.7937751,2022-07-10,obsr436508,1,URN:CornellLabOfOrnithology:EBIRD:OBS1498845619,"Manacus2022_LSU + Humboldt Institute. With Diego Cueva; Maira Holguín; and Sebastian Pérez-Peña. Stationary count from the balcony next to our rooms overlooking the river. A large; fruiting Cecropia was drawing in a steady stream of frugivores."
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",2,Colombia,"Valle del Cauca",3.8444195,-76.7937751,2022-07-10,obsr792981,1,URN:CornellLabOfOrnithology:EBIRD:OBS1477788443,""
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",2,Colombia,"Valle del Cauca",3.84442,-76.793789,2022-07-22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1486644947,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birding the balcony and around the hotel."
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",2,Colombia,"Valle del Cauca",3.84442,-76.793789,2022-07-22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1486645101,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birding the balcony and around the hotel with Andre."
