tax_order,category,sci_name,comm_name,exotic,count,country,state,lat,lon,dates,observer,media,gui,comments
15085,species,"Lepidothrix coronata","Blue-crowned Manakin","",1,Colombia,Cauca,2.578136,-77.900592,7/29/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492550570,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. Trail towards Firme from the airport, staying fairly close to the start of the trail in secondary forest."
15085,species,"Lepidothrix coronata","Blue-crowned Manakin","",1,Colombia,Cauca,2.578136,-77.900592,7/29/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498854815,"Manacus2022_With Diego. Trail towards Firme from the airport, staying fairly close to the start of the trail in secondary forest."
15085,species,"Lepidothrix coronata","Blue-crowned Manakin","",1,Colombia,Cauca,2.578136,-77.900592,7/30/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492548742,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego, in secondary forest close to the airport."
15085,species,"Lepidothrix coronata","Blue-crowned Manakin","",1,Colombia,Cauca,2.578136,-77.900592,7/30/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498854754,"Manacus2022_With Diego, in secondary forest close to the airport."
15118,species,"Manacus vitellinus","Golden-collared Manakin","",1,Colombia,Cauca,2.57458,-77.897798,7/30/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492562595,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. On the trail from the airport that starts in the same place as the trail to Firme, but runs south along the airport fence before turning west to parallel the trail to Firme. In edge habitat and secondary forest."
15118,species,"Manacus vitellinus","Golden-collared Manakin","",1,Colombia,Cauca,2.57458,-77.897798,7/30/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498854786,"Manacus2022_With Diego. On the trail from the airport that starts in the same place as the trail to Firme, but runs south along the airport fence before turning west to parallel the trail to Firme. In edge habitat and secondary forest."
15118,species,"Manacus vitellinus","Golden-collared Manakin","",2,Colombia,Cauca,2.576318,-77.896687,7/30/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1495160246,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022."
15118,species,"Manacus vitellinus","Golden-collared Manakin","",2,Colombia,Cauca,2.576318,-77.896687,7/30/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1495104329,Manacus2022_
15124,species,"Manacus manacus","White-bearded Manakin","",1,Colombia,Cauca,2.578136,-77.900592,7/30/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492548752,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego, in secondary forest close to the airport."
15124,species,"Manacus manacus","White-bearded Manakin","",1,Colombia,Cauca,2.578136,-77.900592,7/30/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498854764,"Manacus2022_With Diego, in secondary forest close to the airport."
15124,species,"Manacus manacus","White-bearded Manakin","",2,Colombia,Cauca,2.57458,-77.897798,7/30/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492562593,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. On the trail from the airport that starts in the same place as the trail to Firme, but runs south along the airport fence before turning west to parallel the trail to Firme. In edge habitat and secondary forest."
15124,species,"Manacus manacus","White-bearded Manakin","",2,Colombia,Cauca,2.57458,-77.897798,7/30/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498854784,"Manacus2022_With Diego. On the trail from the airport that starts in the same place as the trail to Firme, but runs south along the airport fence before turning west to parallel the trail to Firme. In edge habitat and secondary forest."
15124,species,"Manacus manacus","White-bearded Manakin","",2,Colombia,Cauca,2.576318,-77.896687,7/19/21,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1203372568,""
15124,species,"Manacus manacus","White-bearded Manakin","",3,Colombia,Cauca,2.5778145,-77.8992464,7/30/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488930716,""
15124,species,"Manacus manacus","White-bearded Manakin","",3,Colombia,Cauca,2.5778145,-77.8992464,7/31/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1489423627,""
15124,species,"Manacus manacus","White-bearded Manakin","",3,Colombia,Cauca,2.578045,-77.900587,7/29/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488187269,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Sebastian along the Guapi end of the Chanzará-Guapi trail (near airport). Working the area around three nets set around different sections of trail near a large clearing. Also with guide Cisto (Cixto?) from Firme de San José, Chanzará. Ended list in airport field after I had already stopped track."
15124,species,"Manacus manacus","White-bearded Manakin","",3,Colombia,Cauca,2.578045,-77.900587,7/29/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507650848,""
15124,species,"Manacus manacus","White-bearded Manakin","",4,Colombia,Cauca,2.578136,-77.900592,7/28/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492554930,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. Walking the trail from Firmé to Guapi. Started this list past the border with Nariño."
15124,species,"Manacus manacus","White-bearded Manakin","",4,Colombia,Cauca,2.578136,-77.900592,7/28/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498854850,"Manacus2022_With Diego. Walking the trail from Firmé to Guapi. Started this list past the border with Nariño."
15124,species,"Manacus manacus","White-bearded Manakin","",5,Colombia,Cauca,2.576318,-77.896687,7/20/21,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1204165568,""
15124,species,"Manacus manacus","White-bearded Manakin","",5,Colombia,Cauca,2.578136,-77.900592,7/29/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492550555,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. Trail towards Firme from the airport, staying fairly close to the start of the trail in secondary forest."
15124,species,"Manacus manacus","White-bearded Manakin","",5,Colombia,Cauca,2.578136,-77.900592,7/29/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498854800,"Manacus2022_With Diego. Trail towards Firme from the airport, staying fairly close to the start of the trail in secondary forest."
15184,species,"Ceratopipra mentalis","Red-capped Manakin","",1,Colombia,Cauca,2.576318,-77.896687,7/20/21,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1204165565,""
15184,species,"Ceratopipra mentalis","Red-capped Manakin","",1,Colombia,Cauca,2.578136,-77.900592,7/28/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492554933,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. Walking the trail from Firmé to Guapi. Started this list past the border with Nariño."
15184,species,"Ceratopipra mentalis","Red-capped Manakin","",1,Colombia,Cauca,2.578136,-77.900592,7/28/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498854853,"Manacus2022_With Diego. Walking the trail from Firmé to Guapi. Started this list past the border with Nariño."
15258,species,"Querula purpurata","Purple-throated Fruitcrow","",1,Colombia,Cauca,2.578136,-77.900592,7/28/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492554934,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. Walking the trail from Firmé to Guapi. Started this list past the border with Nariño."
15258,species,"Querula purpurata","Purple-throated Fruitcrow","",1,Colombia,Cauca,2.578136,-77.900592,7/28/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498854854,"Manacus2022_With Diego. Walking the trail from Firmé to Guapi. Started this list past the border with Nariño."
15258,species,"Querula purpurata","Purple-throated Fruitcrow","",2,Colombia,Cauca,2.5778145,-77.8992464,7/31/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1489423610,""
15258,species,"Querula purpurata","Purple-throated Fruitcrow","",2,Colombia,Cauca,2.578045,-77.900587,7/29/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488187284,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Sebastian along the Guapi end of the Chanzará-Guapi trail (near airport). Working the area around three nets set around different sections of trail near a large clearing. Also with guide Cisto (Cixto?) from Firme de San José, Chanzará. Ended list in airport field after I had already stopped track."
15258,species,"Querula purpurata","Purple-throated Fruitcrow","",2,Colombia,Cauca,2.578045,-77.900587,7/29/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507650863,""
15258,species,"Querula purpurata","Purple-throated Fruitcrow","",2,Colombia,Cauca,2.578045,-77.900587,7/30/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488750156,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Birding the edge of the big clear cut near Guapi airport. Also checking nets during this time. With Sebastian and guide Cisto."
15258,species,"Querula purpurata","Purple-throated Fruitcrow","",2,Colombia,Cauca,2.578045,-77.900587,7/30/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507663123,""
15258,species,"Querula purpurata","Purple-throated Fruitcrow","",2,Colombia,Cauca,2.578136,-77.900592,7/29/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492550567,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. Trail towards Firme from the airport, staying fairly close to the start of the trail in secondary forest."
15258,species,"Querula purpurata","Purple-throated Fruitcrow","",2,Colombia,Cauca,2.578136,-77.900592,7/29/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498854812,"Manacus2022_With Diego. Trail towards Firme from the airport, staying fairly close to the start of the trail in secondary forest."
15271,species,"Cotinga nattererii","Blue Cotinga","",1,Colombia,Cauca,2.578045,-77.900587,7/30/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488750173,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Birding the edge of the big clear cut near Guapi airport. Also checking nets during this time. With Sebastian and guide Cisto."
15271,species,"Cotinga nattererii","Blue Cotinga","",1,Colombia,Cauca,2.578045,-77.900587,7/30/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507663139,""
15297,species,"Carpodectes hopkei","Black-tipped Cotinga","",2,Colombia,Cauca,2.5837334,-77.885719,7/27/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1487088399,""
15457,species,"Terenotriccus erythrurus","Ruddy-tailed Flycatcher","",1,Colombia,Cauca,2.578045,-77.900587,7/30/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488750154,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Birding the edge of the big clear cut near Guapi airport. Also checking nets during this time. With Sebastian and guide Cisto."
15457,species,"Terenotriccus erythrurus","Ruddy-tailed Flycatcher","",1,Colombia,Cauca,2.578045,-77.900587,7/30/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507663121,""
15560,species,"Mionectes oleagineus","Ochre-bellied Flycatcher","",1,Colombia,Cauca,2.578136,-77.900592,7/30/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492548737,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego, in secondary forest close to the airport."
15560,species,"Mionectes oleagineus","Ochre-bellied Flycatcher","",1,Colombia,Cauca,2.578136,-77.900592,7/30/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498854749,"Manacus2022_With Diego, in secondary forest close to the airport."
15645,species,"Myiornis atricapillus","Black-capped Pygmy-Tyrant","",1,Colombia,Cauca,2.5778145,-77.8992464,7/30/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488930709,""
15645,species,"Myiornis atricapillus","Black-capped Pygmy-Tyrant","",1,Colombia,Cauca,2.578136,-77.900592,7/29/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492550571,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. Trail towards Firme from the airport, staying fairly close to the start of the trail in secondary forest."
15645,species,"Myiornis atricapillus","Black-capped Pygmy-Tyrant","",1,Colombia,Cauca,2.578136,-77.900592,7/29/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498854816,"Manacus2022_With Diego. Trail towards Firme from the airport, staying fairly close to the start of the trail in secondary forest."
15645,species,"Myiornis atricapillus","Black-capped Pygmy-Tyrant","",2,Colombia,Cauca,2.578045,-77.900587,7/29/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488187277,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Sebastian along the Guapi end of the Chanzará-Guapi trail (near airport). Working the area around three nets set around different sections of trail near a large clearing. Also with guide Cisto (Cixto?) from Firme de San José, Chanzará. Ended list in airport field after I had already stopped track."
15645,species,"Myiornis atricapillus","Black-capped Pygmy-Tyrant","",2,Colombia,Cauca,2.578045,-77.900587,7/29/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507650856,""
15645,species,"Myiornis atricapillus","Black-capped Pygmy-Tyrant","",2,Colombia,Cauca,2.578045,-77.900587,7/30/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488750172,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Birding the edge of the big clear cut near Guapi airport. Also checking nets during this time. With Sebastian and guide Cisto."
15645,species,"Myiornis atricapillus","Black-capped Pygmy-Tyrant","",2,Colombia,Cauca,2.578045,-77.900587,7/30/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507663138,""
15649,species,"Lophotriccus pileatus","Scale-crested Pygmy-Tyrant","",1,Colombia,Cauca,2.5778145,-77.8992464,7/30/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488930699,""
15770,species,"Todirostrum cinereum","Common Tody-Flycatcher","",1,Colombia,Cauca,2.574347,-77.894566,7/29/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507704868,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Diego, Sebastian, and Eamon. Waiting for guides in front of airport."
15770,species,"Todirostrum cinereum","Common Tody-Flycatcher","",1,Colombia,Cauca,2.574347,-77.894566,7/29/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488187409,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Diego, Sebastian, and Eamon. Waiting for guides in front of airport."
15770,species,"Todirostrum cinereum","Common Tody-Flycatcher","",1,Colombia,Cauca,2.574347,-77.894566,7/29/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1508318201,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Diego, Sebastian, and Eamon. Waiting for guides in front of airport."
15770,species,"Todirostrum cinereum","Common Tody-Flycatcher","",1,Colombia,Cauca,2.574347,-77.894566,7/29/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507642335,""
15770,species,"Todirostrum cinereum","Common Tody-Flycatcher","",1,Colombia,Cauca,2.576318,-77.896687,7/20/21,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1204165575,""
15770,species,"Todirostrum cinereum","Common Tody-Flycatcher","",1,Colombia,Cauca,2.577212,-77.895876,7/29/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492545444,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Incidental with Andre, walking by the airport to the trail."
15770,species,"Todirostrum cinereum","Common Tody-Flycatcher","",1,Colombia,Cauca,2.577212,-77.895876,7/29/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492577865,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Incidental with Andre, walking by the airport to the trail."
15887,species,"Ornithion brunneicapillus","Brown-capped Tyrannulet","",1,Colombia,Cauca,2.578045,-77.900587,7/29/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488187280,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Sebastian along the Guapi end of the Chanzará-Guapi trail (near airport). Working the area around three nets set around different sections of trail near a large clearing. Also with guide Cisto (Cixto?) from Firme de San José, Chanzará. Ended list in airport field after I had already stopped track."
15887,species,"Ornithion brunneicapillus","Brown-capped Tyrannulet","",1,Colombia,Cauca,2.578045,-77.900587,7/29/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507650859,""
15984,species,"Tyrannulus elatus","Yellow-crowned Tyrannulet","",1,Colombia,Cauca,2.574347,-77.894566,7/29/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507704862,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Diego, Sebastian, and Eamon. Waiting for guides in front of airport."
15984,species,"Tyrannulus elatus","Yellow-crowned Tyrannulet","",1,Colombia,Cauca,2.574347,-77.894566,7/29/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488187403,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Diego, Sebastian, and Eamon. Waiting for guides in front of airport."
15984,species,"Tyrannulus elatus","Yellow-crowned Tyrannulet","",1,Colombia,Cauca,2.574347,-77.894566,7/29/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1508318195,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Diego, Sebastian, and Eamon. Waiting for guides in front of airport."
15984,species,"Tyrannulus elatus","Yellow-crowned Tyrannulet","",1,Colombia,Cauca,2.574347,-77.894566,7/29/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507642329,""
15984,species,"Tyrannulus elatus","Yellow-crowned Tyrannulet","",1,Colombia,Cauca,2.576318,-77.896687,7/19/21,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1203372566,""
15984,species,"Tyrannulus elatus","Yellow-crowned Tyrannulet","",1,Colombia,Cauca,2.576318,-77.896687,7/20/21,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1204165558,""
15984,species,"Tyrannulus elatus","Yellow-crowned Tyrannulet","",1,Colombia,Cauca,2.578045,-77.900587,7/30/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488756327,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Birding the edge of the big clear cut near Guapi airport. Also checking nets during this time. With Sebastian and guide Cisto."
15984,species,"Tyrannulus elatus","Yellow-crowned Tyrannulet","",1,Colombia,Cauca,2.578045,-77.900587,7/30/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507663143,""
15984,species,"Tyrannulus elatus","Yellow-crowned Tyrannulet","",3,Colombia,Cauca,2.578045,-77.900587,7/29/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488187278,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Sebastian along the Guapi end of the Chanzará-Guapi trail (near airport). Working the area around three nets set around different sections of trail near a large clearing. Also with guide Cisto (Cixto?) from Firme de San José, Chanzará. Ended list in airport field after I had already stopped track."
15984,species,"Tyrannulus elatus","Yellow-crowned Tyrannulet","",3,Colombia,Cauca,2.578045,-77.900587,7/29/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507650857,""
16030,species,"Elaenia flavogaster","Yellow-bellied Elaenia","",1,Colombia,Cauca,2.574665,-77.893986,7/30/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1490356689,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Incidental list at NE end of airport. Walking back from afternoon fieldwork. With Diego Cueva and guides Jean Pierre and Cisto."
16030,species,"Elaenia flavogaster","Yellow-bellied Elaenia","",1,Colombia,Cauca,2.574665,-77.893986,7/30/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1508318237,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Incidental list at NE end of airport. Walking back from afternoon fieldwork. With Diego Cueva and guides Jean Pierre and Cisto."
16030,species,"Elaenia flavogaster","Yellow-bellied Elaenia","",1,Colombia,Cauca,2.577207,-77.895362,7/29/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507704852,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Mostly with Eamon. Walking around airport perimeter."
16030,species,"Elaenia flavogaster","Yellow-bellied Elaenia","",1,Colombia,Cauca,2.577207,-77.895362,7/29/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488178601,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Mostly with Eamon. Walking around airport perimeter."
16030,species,"Elaenia flavogaster","Yellow-bellied Elaenia","",2,Colombia,Cauca,2.574347,-77.894566,7/29/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507704857,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Diego, Sebastian, and Eamon. Waiting for guides in front of airport."
16030,species,"Elaenia flavogaster","Yellow-bellied Elaenia","",2,Colombia,Cauca,2.574347,-77.894566,7/29/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488187398,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Diego, Sebastian, and Eamon. Waiting for guides in front of airport."
16030,species,"Elaenia flavogaster","Yellow-bellied Elaenia","",2,Colombia,Cauca,2.574347,-77.894566,7/29/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1508318190,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Diego, Sebastian, and Eamon. Waiting for guides in front of airport."
16030,species,"Elaenia flavogaster","Yellow-bellied Elaenia","",2,Colombia,Cauca,2.574347,-77.894566,7/29/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507642324,""
16030,species,"Elaenia flavogaster","Yellow-bellied Elaenia","",2,Colombia,Cauca,2.574665,-77.893986,7/30/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507704843,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Incidental at edge of airport. Mostly with Eamon."
16030,species,"Elaenia flavogaster","Yellow-bellied Elaenia","",2,Colombia,Cauca,2.574665,-77.893986,7/30/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488750137,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Incidental at edge of airport. Mostly with Eamon."
16553,species,"Colonia colonus","Long-tailed Tyrant","",1,Colombia,Cauca,2.578136,-77.900592,7/29/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492550554,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. Trail towards Firme from the airport, staying fairly close to the start of the trail in secondary forest."
16553,species,"Colonia colonus","Long-tailed Tyrant","",1,Colombia,Cauca,2.578136,-77.900592,7/29/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498854799,"Manacus2022_With Diego. Trail towards Firme from the airport, staying fairly close to the start of the trail in secondary forest."
16718,species,"Myiozetetes cayanensis","Rusty-margined Flycatcher","",1,Colombia,Cauca,2.5778145,-77.8992464,7/31/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1489423619,""
16718,species,"Myiozetetes cayanensis","Rusty-margined Flycatcher","",1,Colombia,Cauca,2.578045,-77.900587,7/29/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488187282,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Sebastian along the Guapi end of the Chanzará-Guapi trail (near airport). Working the area around three nets set around different sections of trail near a large clearing. Also with guide Cisto (Cixto?) from Firme de San José, Chanzará. Ended list in airport field after I had already stopped track."
16718,species,"Myiozetetes cayanensis","Rusty-margined Flycatcher","",1,Colombia,Cauca,2.578045,-77.900587,7/29/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507650861,""
16718,species,"Myiozetetes cayanensis","Rusty-margined Flycatcher","",1,Colombia,Cauca,2.578045,-77.900587,7/30/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488756328,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Birding the edge of the big clear cut near Guapi airport. Also checking nets during this time. With Sebastian and guide Cisto."
16718,species,"Myiozetetes cayanensis","Rusty-margined Flycatcher","",1,Colombia,Cauca,2.578045,-77.900587,7/30/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507663144,""
16718,species,"Myiozetetes cayanensis","Rusty-margined Flycatcher","",2,Colombia,Cauca,2.574347,-77.894566,7/29/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507704867,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Diego, Sebastian, and Eamon. Waiting for guides in front of airport."
16718,species,"Myiozetetes cayanensis","Rusty-margined Flycatcher","",2,Colombia,Cauca,2.574347,-77.894566,7/29/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488187408,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Diego, Sebastian, and Eamon. Waiting for guides in front of airport."
16718,species,"Myiozetetes cayanensis","Rusty-margined Flycatcher","",2,Colombia,Cauca,2.574347,-77.894566,7/29/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1508318200,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Diego, Sebastian, and Eamon. Waiting for guides in front of airport."
16718,species,"Myiozetetes cayanensis","Rusty-margined Flycatcher","",2,Colombia,Cauca,2.574347,-77.894566,7/29/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507642334,""
16718,species,"Myiozetetes cayanensis","Rusty-margined Flycatcher","",2,Colombia,Cauca,2.578136,-77.900592,7/29/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492560626,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. Trail towards Firme from the airport, staying fairly close to the start of the trail in secondary forest."
16718,species,"Myiozetetes cayanensis","Rusty-margined Flycatcher","",2,Colombia,Cauca,2.578136,-77.900592,7/29/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498854821,"Manacus2022_With Diego. Trail towards Firme from the airport, staying fairly close to the start of the trail in secondary forest."
16718,species,"Myiozetetes cayanensis","Rusty-margined Flycatcher","",2,Colombia,Cauca,2.578136,-77.900592,7/30/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492548745,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego, in secondary forest close to the airport."
16718,species,"Myiozetetes cayanensis","Rusty-margined Flycatcher","",2,Colombia,Cauca,2.578136,-77.900592,7/30/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498854757,"Manacus2022_With Diego, in secondary forest close to the airport."
16718,species,"Myiozetetes cayanensis","Rusty-margined Flycatcher","",4,Colombia,Cauca,2.577212,-77.895876,7/31/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492563331,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
16718,species,"Myiozetetes cayanensis","Rusty-margined Flycatcher","",4,Colombia,Cauca,2.577212,-77.895876,7/31/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492577843,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
16734,species,"Myiozetetes granadensis","Gray-capped Flycatcher","",1,Colombia,Cauca,2.577212,-77.895876,7/29/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492545445,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Incidental with Andre, walking by the airport to the trail."
