tax_order,category,sci_name,comm_name,exotic,count,country,state,lat,lon,dates,observer,media,gui,comments
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.5931359,-77.4963355,1/25/15,obsr275427,0,URN:CornellLabOfOrnithology:EBIRD:OBS791802264,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.594397,-77.482114,6/30/19,obsr976055,0,URN:CornellLabOfOrnithology:EBIRD:OBS780521600,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.598741,-77.445042,7/13/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1485332565,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.598741,-77.445042,7/13/22,obsr803013,0,URN:CornellLabOfOrnithology:EBIRD:OBS1485270634,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6026791,-77.4427408,7/13/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1485333094,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6026791,-77.4427408,7/13/22,obsr803013,0,URN:CornellLabOfOrnithology:EBIRD:OBS1485264661,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6033574,-77.4351574,7/17/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1481750891,Manacus2022_
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.603758,-77.437378,7/17/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1481741360,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Sendero cuatro encantos. After setting up nets by Phaethornis lek. With Salma. Stopped along trail for breakfast at 930. Walking very slow, doing playback for various species. Recording. Joined at end by Diego, Valentina, Mori, and Callito (Diego had his own list running). Started at nets, walked up trail, ended count back at nets."
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6172718,-77.4270463,4/27/22,obsr1093981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1406189316,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.619053,-77.429061,4/27/22,obsr1093981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1406212686,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.619053,-77.429061,4/27/22,obsr1434106,0,URN:CornellLabOfOrnithology:EBIRD:OBS1480713843,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.619053,-77.429061,5/14/22,obsr1093981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1428349026,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.619053,-77.429061,6/27/21,obsr1042483,0,URN:CornellLabOfOrnithology:EBIRD:OBS1225367636,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.619053,-77.429061,6/27/21,obsr1189067,0,URN:CornellLabOfOrnithology:EBIRD:OBS1202260750,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.619053,-77.429061,8/22/21,obsr1699884,0,URN:CornellLabOfOrnithology:EBIRD:OBS1222363487,"Ingreso un kilómetro aproximadamente por el río Terco."
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6194343,-77.4208752,5/4/19,obsr1093981,0,URN:CornellLabOfOrnithology:EBIRD:OBS752760529,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6194343,-77.4208752,5/4/19,obsr915937,0,URN:CornellLabOfOrnithology:EBIRD:OBS752088392,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6241466,-77.4194989,10/18/19,obsr136735,0,URN:CornellLabOfOrnithology:EBIRD:OBS819164586,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6241466,-77.4194989,10/18/19,obsr507040,0,URN:CornellLabOfOrnithology:EBIRD:OBS823214587,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6241466,-77.4194989,10/20/19,obsr136735,0,URN:CornellLabOfOrnithology:EBIRD:OBS819163468,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6241466,-77.4194989,5/1/19,obsr915937,0,URN:CornellLabOfOrnithology:EBIRD:OBS753072201,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6241466,-77.4194989,5/2/19,obsr915937,0,URN:CornellLabOfOrnithology:EBIRD:OBS753079450,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6241466,-77.4194989,7/15/19,obsr107947,0,URN:CornellLabOfOrnithology:EBIRD:OBS785657636,"Forest trail on the slope above the lodge "
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6245531,-77.4174136,1/13/21,obsr1093981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1050743769,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6245531,-77.4174136,1/17/22,obsr1093981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1321070337,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6245531,-77.4174136,10/17/20,obsr1093981,0,URN:CornellLabOfOrnithology:EBIRD:OBS997791779,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6245531,-77.4174136,10/17/20,obsr1093981,1,URN:CornellLabOfOrnithology:EBIRD:OBS997159895,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6245531,-77.4174136,10/26/20,obsr1093981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1003087591,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6245531,-77.4174136,11/15/20,obsr1093981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1012320549,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6245531,-77.4174136,11/17/20,obsr1093981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1013505189,""
