tax_order,category,sci_name,comm_name,exotic,count,country,state,lat,lon,dates,observer,media,gui,comments
12347,species,"Amazona autumnalis","Red-lored Parrot","",1,Colombia,"Nariño",2.6426477,-78.0650711,3/12/20,obsr761895,0,URN:CornellLabOfOrnithology:EBIRD:OBS889468747,""
12347,species,"Amazona autumnalis","Red-lored Parrot","",1,Colombia,"Nariño",2.6426477,-78.0650711,4/13/21,obsr761895,0,URN:CornellLabOfOrnithology:EBIRD:OBS1127290187,""
12347,species,"Amazona autumnalis","Red-lored Parrot","",1,Colombia,"Nariño",2.6563796,-78.0065821,3/13/20,obsr761895,0,URN:CornellLabOfOrnithology:EBIRD:OBS889483727,""
12347,species,"Amazona autumnalis","Red-lored Parrot","",10,Colombia,"Nariño",2.6426477,-78.0650711,12/13/21,obsr761895,0,URN:CornellLabOfOrnithology:EBIRD:OBS1465582403,""
12347,species,"Amazona autumnalis","Red-lored Parrot","",10,Colombia,"Nariño",2.6426477,-78.0650711,4/9/21,obsr761895,0,URN:CornellLabOfOrnithology:EBIRD:OBS1125478976,""
12347,species,"Amazona autumnalis","Red-lored Parrot","",10,Colombia,"Nariño",2.6426477,-78.0650711,7/18/19,obsr761895,0,URN:CornellLabOfOrnithology:EBIRD:OBS791928511,""
12347,species,"Amazona autumnalis","Red-lored Parrot","",11,Colombia,"Nariño",2.6563796,-78.0065821,4/14/21,obsr461795,0,URN:CornellLabOfOrnithology:EBIRD:OBS1279114953,""
12347,species,"Amazona autumnalis","Red-lored Parrot","",11,Colombia,"Nariño",2.6563796,-78.0065821,4/14/21,obsr761895,0,URN:CornellLabOfOrnithology:EBIRD:OBS1127317670,""
12347,species,"Amazona autumnalis","Red-lored Parrot","",12,Colombia,"Nariño",2.6426477,-78.0650711,2/18/20,obsr461795,0,URN:CornellLabOfOrnithology:EBIRD:OBS879786371,""
12347,species,"Amazona autumnalis","Red-lored Parrot","",12,Colombia,"Nariño",2.6426477,-78.0650711,2/18/20,obsr761895,0,URN:CornellLabOfOrnithology:EBIRD:OBS879597427,""
12347,species,"Amazona autumnalis","Red-lored Parrot","",12,Colombia,"Nariño",2.6426477,-78.0650711,7/20/19,obsr761895,0,URN:CornellLabOfOrnithology:EBIRD:OBS791946581,""
