tax_order,category,sci_name,comm_name,exotic,count,country,state,lat,lon,dates,observer,media,gui,comments
12328,species,"Pionus menstruus","Blue-headed Parrot","",10,Colombia,"Chocó",5.615531,-77.428772,7/13/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1486652536,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Valeria and Glenn woke at 4 and hiked down beach to meet Andre at Termales. We then walked down path towards Playa Terco and met our guide Guere Guere at his house. A colorful older gentleman from Bogota [AEM edit: from Medellin I think] and former world traveler living a bit of a retired pirate’s life. Walked down beach and took a side path to reach Quebrada El Terco. A gentle, sandy stream through excellent forest. Shallow enough for boots for the most part. Where the valley narrowed we took a side trail up to a ridge that connected with the trails of El Cantil lodge and explored a bit up there. We returned to the steam around 10 and walked a short ways further up the stream to an impressive cascade with a small pool for swimming. Guere Guere went in his birthday suit; Andre, Valeria, y yo were a bit more modest."
12328,species,"Pionus menstruus","Blue-headed Parrot","",15,Colombia,"Chocó",5.603758,-77.437378,7/17/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1481741370,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Sendero cuatro encantos. After setting up nets by Phaethornis lek. With Salma. Stopped along trail for breakfast at 930. Walking very slow, doing playback for various species. Recording. Joined at end by Diego, Valentina, Mori, and Callito (Diego had his own list running). Started at nets, walked up trail, ended count back at nets."
12328,species,"Pionus menstruus","Blue-headed Parrot","",2,Colombia,"Chocó",5.5712682,-77.5018555,7/19/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498845117,Manacus2022_
12328,species,"Pionus menstruus","Blue-headed Parrot","",2,Colombia,"Chocó",5.606129,-77.441643,7/18/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1481750372,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Diego, Sebastian, and Maira. Started at our lodging and walked to beach."
12328,species,"Pionus menstruus","Blue-headed Parrot","",2,Colombia,"Chocó",5.606129,-77.441643,7/18/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1505239315,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Diego, Sebastian, and Maira. Started at our lodging and walked to beach."
12328,species,"Pionus menstruus","Blue-headed Parrot","",2,Colombia,"Chocó",5.606129,-77.441643,7/18/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1504763054,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",2,Colombia,"Chocó",5.6121815,-77.4346994,7/17/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1485333033,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",2,Colombia,"Chocó",5.616211,-77.429894,7/16/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1486652591,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022."
12328,species,"Pionus menstruus","Blue-headed Parrot","",2,Colombia,"Chocó",5.616211,-77.429894,7/16/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1480640794,Manacus2022_
12328,species,"Pionus menstruus","Blue-headed Parrot","",3,Colombia,"Chocó",5.574783,-77.495739,7/20/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1483079693,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. FYI had one earlier observation this morning: an incidental on hike out to nets on Camino to Rio Arusisito. It was a recording of a high pitched song. Started current list at far nets on Camino to Rio Arusisito. With Sammy as guide. Stopped list when torrential rain started."
12328,species,"Pionus menstruus","Blue-headed Parrot","",30,Colombia,"Chocó",5.603758,-77.437378,7/17/22,obsr169881,1,URN:CornellLabOfOrnithology:EBIRD:OBS1481739839,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Diego Cueva, Valentina Nieto, Mori, Salma, and Callito. From town to early section of the camino cuatro encantos."
12328,species,"Pionus menstruus","Blue-headed Parrot","",30,Colombia,"Chocó",5.603758,-77.437378,7/17/22,obsr436508,1,URN:CornellLabOfOrnithology:EBIRD:OBS1505239336,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Diego Cueva, Valentina Nieto, Mori, Salma, and Callito. From town to early section of the camino cuatro encantos."
12328,species,"Pionus menstruus","Blue-headed Parrot","",4,Colombia,"Chocó",5.5747497,-77.4988792,7/18/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1484890073,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",4,Colombia,"Chocó",5.616211,-77.429894,7/15/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1480636754,Manacus2022_
12328,species,"Pionus menstruus","Blue-headed Parrot","",5,Colombia,"Chocó",5.5748063,-77.4977227,7/19/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1484896710,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",6,Colombia,"Chocó",5.5992769,-77.4439211,7/15/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1480700943,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",7,Colombia,"Chocó",5.5996931,-77.4434678,7/16/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1480701359,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",8,Colombia,"Chocó",5.6008,-77.44218,7/15/22,obsr169881,1,URN:CornellLabOfOrnithology:EBIRD:OBS1480692962,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. After setting up nets. With Salma, Mori, and Callito."
12328,species,"Pionus menstruus","Blue-headed Parrot","",X,Colombia,"Chocó",5.605836,-77.442063,7/8/21,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1199302252,""
12347,species,"Amazona autumnalis","Red-lored Parrot","",12,Colombia,"Chocó",5.606129,-77.441643,7/13/22,obsr169881,1,URN:CornellLabOfOrnithology:EBIRD:OBS1503431847,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Walk along Termales beach with Sebastian and Maira--never left the sand. Ended on the south side of Termales near the river mouth."
12347,species,"Amazona autumnalis","Red-lored Parrot","",12,Colombia,"Chocó",5.606129,-77.441643,7/13/22,obsr792981,1,URN:CornellLabOfOrnithology:EBIRD:OBS1503709250,""
12347,species,"Amazona autumnalis","Red-lored Parrot","",2,Colombia,"Chocó",5.5996931,-77.4434678,7/16/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1480701375,""
12347,species,"Amazona autumnalis","Red-lored Parrot","",2,Colombia,"Chocó",5.6026791,-77.4427408,7/13/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1485333090,""
12347,species,"Amazona autumnalis","Red-lored Parrot","",3,Colombia,"Chocó",5.6008,-77.44218,7/15/22,obsr169881,1,URN:CornellLabOfOrnithology:EBIRD:OBS1480692958,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. After setting up nets. With Salma, Mori, and Callito."
12347,species,"Amazona autumnalis","Red-lored Parrot","",4,Colombia,"Chocó",5.5748063,-77.4977227,7/19/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1484896712,""
12347,species,"Amazona autumnalis","Red-lored Parrot","",5,Colombia,"Chocó",5.5996931,-77.4434678,7/13/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1485333085,""
12347,species,"Amazona autumnalis","Red-lored Parrot","",6,Colombia,"Chocó",5.5747497,-77.4988792,7/18/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1484890070,""
12396,species,"Amazona farinosa","Mealy Parrot","",1,Colombia,"Chocó",5.6033574,-77.4351574,7/11/21,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1199322245,""
12944,species,"Thamnophilus atrinucha","Black-crowned Antshrike","",1,Colombia,"Chocó",5.598741,-77.445042,7/13/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1485332566,""
